EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,HireDate,Salary,SalaryHistory,PerformanceRating,WorkLifeBalance,JobSatisfaction,DistanceFromHome,Overtime,NumCompaniesWorked,YearsSincePromotion,LastPromotionDate,TrainingHoursLastYear,ManagerID,EmployeeStatus,Attrition
EMP_0337,28.0,Male,Single,PhD,IT,IT Specialist,18-09-2011,63708.0,"46112,52944,56501",4.0,3.0,High,32,Yes,1,3.6864102623652757,,31,MGR_093,Active,0
EMP_0570,32.0,M,Married,Master,Marketing,Marketing Manager,"July 12, 2024",82848.0,,5.0,4.0,nan,4,Yes,2,0.06891709949466968,2019-09-22,1,MGR_015,Resigned,1
EMP_0098,37.0,male,Single,Master,Marketing,Marketing Manager,01/13/2010,80087.0,"66030,72985",3.0,2.0,3,4,No,2,,,31,MGR_079,Active,0
EMP_0178,46.0,Male,Married,Masters,Sales,Sr. Sales Rep,"June 25, 2011",54633.0,51356,3.0,3.0,2,2,Yes,3,1.4213066290428262,,7,MGR_067,Terminated,1
EMP_1401,26.0,F,Single,Bachelors,IT,System Admin,13-04-2019,66108.0,"58020,62793",4.0,3.0,1,21,Yes,4,3.7461716499080318,2023-07-08,0,MGR_168,Active,0
EMP_1592,18.0,M,single,Bachelor,Customer Service,Support Specialist,02/28/2016,45020.0,"33989,35843,39831",4.0,4.0,Medium,4,N,2,1.8648064167059055,2017-10-24,7,MGR_077,Active,0
EMP_0230,40.0,MALE,S,Bachelor,R&D,R&D Manager,2016-08-23,164632.0,155600,3.0,5.0,2,11,No,0,0.37184044755538026,2018-01-12,11,MGR_075,Active,0
EMP_1409,32.0,F,single,MS,Marketing,Digital Marketer,08-11-2016,67817.0,,3.0,2.0,3,2,No,1,0.29375488844557474,2023-05-21,5,MGR_055,Terminated,1
EMP_1131,37.0,female,Married,PhD,Engineering,Jr. Software Engineer,14-09-2015,60952.0,,3.0,4.0,4,,No,2,1.2150719178566076,2025-02-10,7,MGR_146,Active,0
EMP_1427,51.0,Male,Divorced,Master,Sales,Sales Rep,02-04-2016,46906.0,"36658,39724,43692",4.0,3.0,4,12,No,2,0.7712169269150633,2024-11-27,0,MGR_042,Resigned,1
EMP_0806,32.0,M,single,High School,Sales,Sales Rep,16-07-2020,48722.0,,3.0,5.0,1,12,No,1,0.8315988554262432,,12,MGR_141,Resigned,1
EMP_1127,37.0,male,S,Masters,Customer Service,Customer Rep,25-11-2024,28136.0,"22700,25796",4.0,4.0,1,17,No,1,4.05548190724891,2025-01-11,21,,Active,0
EMP_0487,29.0,Male,Married,PhD,Finance,Financial Analyst,"May 24, 2020",70607.0,61006,4.0,3.0,5,7,No,0,2.391330493823448,2025-05-28,39,MGR_015,Active,0
EMP_1943,37.0,M,S,High school,HR,HR Specialist,03/25/2011,48790.0,"35041,40538,42802",3.0,2.0,4,16,No,3,1.801335519878503,2022-11-10,13,MGR_146,Active,0
EMP_1299,37.0,male,M,Masters,Finance,Accountant,"December 27, 2012",52139.0,46693,3.0,2.0,High,37,No,2,2.368226416853293,2017-03-24,23,MGR_009,Terminated,1
EMP_1983,29.0,F,Married,BS,Engineering,Senior Engineer,"August 04, 2016",92100.0,"65759,72160,80513",6.0,3.0,Low,21,No,3,1.1310538546582656,2021-11-29,6,MGR_032,Active,0
EMP_1603,29.0,female,Single,High School,IT,Software Engineer,2015-07-05,78291.0,"65358,69434,73214",3.0,3.0,2,4,Yes,3,1.0382563846992947,2018-12-21,17,,Terminated,1
EMP_0822,46.0,Female,Married,High School,Operations,Operations Analyst,2019-04-03,64953.0,"41091,47555,52005,57988",3.0,2.0,4,2,Yes,2,0.9443993151160447,2023-11-20,11,MGR_182,Terminated,1
EMP_0488,26.0,male,married,Masters,IT,System Admin,"August 10, 2015",78518.0,71177,5.0,5.0,Very Low,4,Yes,1,4.365951579465868,2022-11-03,5,MGR_175,Active,0
EMP_0458,26.0,F,married,Master,Customer Support,CS Manager,07/22/2015,81649.0,,2.0,2.0,High,1,No,1,1.4769609088539721,2020-11-22,7,MGR_111,Terminated,1
EMP_0281,35.0,MALE,single,Master,Marketing,Marketing Manager,"January 13, 2014",96639.0,"66493,74381,79808,86557",3.0,3.0,2,15,Yes,3,2.128457741712253,2016-02-10,27,MGR_128,Terminated,1
EMP_0093,29.0,female,D,Bachelor,HR,HR Specialist,"August 13, 2019",58317.0,53754,4.0,3.0,2,7,No,4,1.8336929798344228,2016-11-08,40,MGR_061,Terminated,1
EMP_0001,38.0,F,Single,BS,Sales,Sr. Sales Rep,2014-10-20,64451.0,"42882,48833,51464,60270",2.0,1.0,2,29,FALSE,3,0.44719342179263294,2019-06-13,7,MGR_042,Terminated,1
EMP_1323,34.0,F,Married,BS,R&D,Product Developer,"September 26, 2021",88823.0,78403,2.0,4.0,4,5,No,3,6.8016957976339185,2016-11-13,40,MGR_091,Active,0
EMP_0308,30.0,Male,D,Bachelors,IT,Software Engineer,"August 22, 2024",101458.0,"82558,93930",3.0,,4,3,No,6,1.0712402684665703,2022-03-20,6,MGR_116,Active,0
EMP_0785,39.0,Male,Married,Master,Customer Service,CS Manager,06/03/2010,68359.0,"47167,53097,57369,60868",3.0,3.0,2,3,Yes,2,1.3912002713244276,2016-02-10,47,MGR_029,Active,0
EMP_1324,38.0,Female,single,Bachelor,Engineering,Engineering Manager,02/04/2019,152365.0,"105064,113874,122421,141978",3.0,3.0,2,26,nan,1,0.22144030065832845,2015-07-02,0,MGR_097,Active,0
EMP_0041,,female,Divorced,High School,Operations,Process Specialist,"August 08, 2020",37125.0,,4.0,3.0,3,3,No,6,,2017-02-03,38,,Active,0
EMP_0368,35.0,Female,Married,Bachelor,Customer Service,Customer Rep,24-01-2014,34200.0,"29993,31607",3.0,2.0,4,8,No,0,1.7000172771218496,2021-09-01,7,MGR_052,Terminated,1
EMP_0252,42.0,Female,Single,Bachelor,Engineering,Software Engineer,"April 02, 2011",101365.0,"76910,82892,88301",3.0,3.0,2,15,No,1,0.2659152409603327,2023-05-01,10,,Active,0
EMP_9750,38.0,F,Single,Masters,Operations,Operations Manager,"January 09, 2022",81079.0,,3.0,3.0,Low,33,No,1,1.553186733081272,2016-06-13,17,,Active,0
EMP_1318,32.0,Male,S,High School,Customer Support,Support Specialist,07/17/2016,50495.0,,3.0,3.0,Very High,,Yes,2,2.0995328323604148,2022-02-18,40,MGR_076,Active,0
EMP_1512,33.0,Male,married,BS,Customer Support,Support Specialist,16-09-2012,53136.0,,4.0,5.0,5,8,Yes,2,2.1536306427601857,2019-02-16,5,MGR_110,Active,0
EMP_1444,24.0,F,Single,PhD,HR,HR Specialist,2014-01-25,47615.0,"36585,39203,42930",4.0,3.0,Medium,39,Yes,5,1.133652480760271,2021-09-21,30,MGR_066,Active,0
EMP_0235,52.0,Female,Married,BA,Enginnering,Software Engineer,15-09-2010,63871.0,55409,5.0,4.0,3,3,Yes,0,3.862918039324929,2016-07-22,11,MGR_076,Active,0
EMP_0602,27.0,F,married,Bachelors,Marketing,Marketing Manager,06-08-2012,83759.0,,3.0,3.0,4,22,No,2,1.567110052223747,2018-06-09,46,MGR_060,Active,0
EMP_0373,46.0,Male,married,Bachelors,Engineering ,Software Engineer,14-02-2014,93685.0,"60614,65479,71395,83343",4.0,4.0,5,6,No,2,3.8248387840314466,2025-01-27,47,,Terminated,1
EMP_0097,37.0,Female,single,Master,Engineering,Engineering Manager,"May 29, 2020",143610.0,"117199,134198",3.0,3.0,4,8,Yes,4,1.1906292982454139,2024-11-14,34,MGR_103,Active,0
EMP_1556,37.0,female,married,High school,Operations,Ops Analyst,14-10-2016,60136.0,"46437,52574,57027",3.0,4.0,3,16,No,4,0.1135413860022996,2021-08-23,19,MGR_153,Terminated,1
EMP_0791,38.0,Female,Divorced,Bachelor,Engineering,DevOps Engineer,2020-10-28,70414.0,"50604,53516,61032,64565",3.0,1.0,4,18,TRUE,3,4.035528314796202,2017-09-10,0,MGR_119,Resigned,1
EMP_1435,33.0,Male,married,Bachelors,Engineering,Software Engineer,19-06-2020,83816.0,"58159,61759,72196",4.0,3.0,3,11,Yes,1,1.5476507407225502,2022-11-29,36,MGR_037,Active,0
EMP_0043,34.0,female,Married,High School,Customer Support,CS Manager,"March 10, 2024",71877.0,"41301,48048,55860,62579",5.0,4.0,4,3,No,5,0.13511070753100912,2022-02-23,32,MGR_084,Active,0
EMP_0333,35.0,Male,S,High School,Sales,Sr. Sales Rep,03/25/2019,71876.0,"49785,58052,61978,65669",3.0,0.0,3,5,No,3,1.6972227295820397,,31,,Active,0
EMP_1950,34.0,F,single,BS,Sales,Account Manager,Invalid Date,65607.0,57362,3.0,2.0,1,4,No,1,0.8029191675017716,2016-09-20,16,MGR_147,Active,0
EMP_1495,47.0,Female,Divorced,Master,Human Resources,HR Manager,"June 13, 2012",99053.0,"76125,86664",4.0,4.0,5,14,Yes,3,0.9369739281871046,2018-12-02,7,,Active,0
EMP_1665,45.0,Male,Single,Master,Operations,Ops Analyst,11/18/2013,64984.0,"37831,43802,49891,58567",2.0,4.0,nan,1,1,0,1.251431817118918,2024-07-31,13,MGR_075,Active,0
EMP_1483,48.0,M,D,Bachelors,HR,HR Generalist,2011-06-16,43069.0,40828,3.0,3.0,3,19,No,3,0.328953760222757,2024-04-19,29,MGR_092,Resigned,1
EMP_0284,25.0,female,married,Bachelor,Engineering,Senior Engineer,29-11-2018,99001.0,"78166,89598",4.0,3.0,3,1,No,3,5.029751438099528,2018-06-16,17,MGR_003,Terminated,1
EMP_0229,29.0,female,D,Masters,sales,Account Manager,,60534.0,56006,3.0,3.0,High,2,No,0,0.5738719603235053,2022-05-04,27,MGR_012,Active,0
EMP_0828,30.0,MALE,Single,Bachelors,Sales,Sr. Sales Rep,01/08/2024,40651.0,"34249,38311",4.0,3.0,4,13,Yes,1,4.000210856318358,,8,MGR_003,Active,0
EMP_0192,41.0,F,single,Bachelor,Marketing,Digital Marketer,,43221.0,"30900,32559,34316,40163",3.0,2.0,Medium,1,No,4,0.39726689620100925,,52,MGR_136,Active,0
EMP_1096,34.0,F,married,Master,Enginnering,Senior Engineer,2018-05-02,141540.0,"90800,102516,118081,125835",2.0,4.0,4,10,No,0,0.2806933832863262,2018-03-29,4,MGR_196,Active,0
EMP_1264,27.0,male,Married,Master,Sales,Account Manager,"August 31, 2015",56600.0,"39033,44876,51486",4.0,4.0,3,19,No,3,1.5575376237865037,2021-04-08,19,,Active,0
EMP_0150,37.0,F,Divorced,Bachelor,Sales,Account Manager,"November 29, 2015",84639.0,"69704,76434",0.0,4.0,4,6,Yes,1,3.5814307602396473,2023-11-18,4,MGR_043,Active,0
EMP_0671,44.0,Female,married,Bachelor,Engineering,DevOps Engineer,2014-06-29,94281.0,"67351,72788,76982,87678",4.0,2.0,3,8,1,2,4.099544313736776,2019-01-11,114,MGR_048,Active,0
EMP_1036,47.0,M,Married,MA,Finance,Finance Manager,32-12-2021,87212.0,"71466,82029",4.0,3.0,1,9,No,0,0.35009464124473777,2015-09-19,23,MGR_030,Active,0
EMP_1015,48.0,Male,Married,High School,Sales,Sr. Sales Rep,02-05-2020,,,1.0,3.0,3,49,Yes,0,0.7589393650068751,2018-03-05,11,MGR_072,Active,0
EMP_1238,30.0,Female,married,Bachelor,Marketing,Marketing Manager,09/08/2014,84242.0,"63809,69406,76068",3.0,5.0,2,5,No,2,1.5785080606088773,2024-02-17,4,MGR_191,Terminated,1
EMP_0581,37.0,Female,D,Master,Sales,Sales Manager,"March 12, 2010",103368.0,92876,5.0,2.0,High,1,No,3,0.722111051587067,2021-12-28,25,MGR_120,Active,0
EMP_1058,44.0,Female,S,Masters,Operations,Process Specialist,"September 16, 2013",50338.0,"38338,43524,46893",3.0,1.0,2,13,No,4,3.5487060457490953,2023-04-20,66,MGR_125,Active,0
EMP_0527,21.0,male,Married,nan,HR,Recruiter,2014-07-10,63454.0,59999,4.0,3.0,2,4,No,1,0.5693707472099395,2018-08-28,9,MGR_112,Resigned,1
EMP_0975,31.0,F,single,Master,IT,IT Specialist,03-07-2017,69605.0,"46645,49401,56834,61106",3.0,4.0,nan,9,Yes,3,1.3589720272546053,2017-07-05,25,MGR_079,Active,0
EMP_1119,36.0,MALE,Married,High School,HR,Recruiter,29-06-2018,52894.0,"43290,45851",3.0,1.0,3,13,No,2,1.5817774646698417,2017-08-21,66,MGR_089,Active,0
EMP_1946,32.0,M,Married,Masters,Operations,Operations Analyst,,50280.0,47224,2.0,4.0,3,3,FALSE,4,4.619355054741288,2022-03-26,19,MGR_147,Terminated,1
EMP_1543,48.0,male,Single,BA,Operations,Process Specialist,22-04-2013,63513.0,,0.0,10.0,5,5,No,0,0.5020556441870141,2016-06-26,1,MGR_177,Active,0
EMP_0705,22.0,male,Married,BS,IT,IT Specialist,09-07-2021,80997.0,76825,4.0,2.0,High,9,Yes,4,0.8435026045747377,2023-11-26,11,,Active,0
EMP_1770,39.0,Male,single,Master,Customer Service,CS Manager,,71533.0,"53709,57247,62605",2.0,2.0,3,41,Yes,3,1.112566646406765,2024-11-01,10,MGR_009,Active,0
EMP_1335,36.0,Female,Divorced,High School,Customer Service,CS Manager,19-10-2010,75489.0,"51942,57806,64283",3.0,1.0,4,1,No,1,3.8375362886404267,2020-03-18,5,MGR_024,Resigned,1
EMP_0482,27.0,Female,married,High School,Sales,Sales Manager,2011-09-20,109167.0,"79282,84590,91057,103178",3.0,3.0,2,43,Yes,1,2.228016572300282,2018-03-16,2,MGR_192,Active,0
EMP_1459,45.0,male,married,BS,Human Resources,Recruiter,07-05-2010,66558.0,"51127,56965",4.0,4.0,3,9,Yes,2,0.0014301014327600067,2025-02-18,12,MGR_019,Active,0
EMP_0856,30.0,Female,married,Bachelor,Sales,Account Manager,06/12/2014,61245.0,"41582,48831,55443",4.0,4.0,4,11,No,3,2.3183326825548116,2017-06-29,9,MGR_119,Active,0
EMP_0350,33.0,M,Single,Master,Engineering,DevOps Engineer,09-05-2013,112468.0,"66208,76692,88512,100331",4.0,4.0,2,5,No,2,1.4024342030097972,2020-03-16,2,,Active,0
EMP_0846,38.0,female,D,MS,Engineering,Engineering Manager,2014-02-06,154977.0,"112281,124094,135919",3.0,5.0,3,,No,2,1.8241786846816503,2018-01-25,25,MGR_012,Active,0
EMP_0839,42.0,Female,Married,Master,IT,Software Engineer,07/18/2024,84388.0,"51760,59614,64327,71750",2.0,5.0,4,29,Yes,2,0.08202404566211376,2022-07-11,36,,Active,0
EMP_1073,35.0,MALE,married,Master,IT,System Admin,2014-12-17,73123.0,,4.0,3.0,2,7,No,3,0.7491605170022666,2016-09-30,51,MGR_089,Active,0
EMP_1309,43.0,female,Single,Bachelor,Human Resources,HR Manager,10/17/2018,56920.0,49723,3.0,,4,8,Yes,1,1.9082026239104535,,0,MGR_033,Terminated,1
EMP_0492,46.0,F,Married,Master,Finance,Financial Analyst,"September 27, 2023",20000.0,"12767,14772,16627,18093",2.0,4.0,3,13,No,1,0.3162009535354751,,3,,Resigned,1
EMP_1689,37.0,Female,D,High School,Sales,Sr. Sales Rep,29-11-2016,56996.0,"42838,46474,49852,52906",3.0,5.0,4,7,No,0,0.4031067419358855,2020-10-09,8,MGR_077,Active,0
EMP_9288,36.0,M,married,nan,Engineering,DevOps Engineer,16-08-2011,113615.0,"74577,83351,88195,101478",2.0,4.0,2,1,No,2,0.5957482159123708,2022-06-06,8,MGR_072,Retired,1
EMP_0866,31.0,M,Married,Master,Engineering,DevOps Engineer,"January 17, 2014",83844.0,"60801,71312",4.0,1.0,1,26,No,2,7.16787638708926,2022-11-10,36,MGR_086,Active,0
EMP_1978,42.0,Female,Divorced,Masters,sales,Sales Rep,2021-05-16,47167.0,"40811,44538",2.0,4.0,4,21,0,0,-0.8911239559071925,,74,MGR_117,Active,0
EMP_0755,27.0,M,married,High School,Human Resources,HR Specialist,2024-11-04,50924.0,"36130,39071,44664",4.0,4.0,2,3,No,1,1.663132581289805,2025-04-12,35,MGR_032,Resigned,1
EMP_0558,31.0,MALE,Single,PhD,Sales,Sales Rep,31-12-2022,46794.0,"34820,40887",3.0,4.0,4,3,No,0,,2019-02-21,19,MGR_190,Resigned,1
EMP_1851,29.0,Male,Married,High School,Engineering,DevOps Engineer,10/13/2013,112680.0,"80647,91788,99995",2.0,3.0,3,1,Yes,0,2.72134326985148,2024-03-29,35,MGR_006,Active,0
EMP_1530,26.0,M,single,PhD,Marketing,Marketing Manager,09/05/2021,101179.0,"77071,81670,94651",4.0,2.0,4,1,Yes,3,0.5237415101211492,2018-01-11,34,MGR_117,Active,0
EMP_1846,26.0,female,single,Bachelor,Engineering,DevOps Engineer,2019-10-02,120549.0,106427,1.0,1.0,High,12,No,1,1.6965293968416073,2020-05-05,5,MGR_092,Terminated,1
EMP_1626,43.0,male,single,High School,Finance,Finance Manager,07/11/2015,,,4.0,3.0,2,23,FALSE,0,1.539000647787057,2024-01-23,5,,Active,0
EMP_0583,40.0,MALE,married,BA,Engineering,DevOps Engineer,11/03/2013,84855.0,,4.0,2.0,High,3,No,2,0.6492641676587508,2015-12-17,5,MGR_031,Active,0
EMP_1103,51.0,Female,single,High School,Engineering,Senior Engineer,01-07-2019,110511.0,"73231,82775,96008",3.0,,5,,TRUE,0,7.217432308802329,2018-11-29,10,MGR_104,Active,0
EMP_0640,24.0,Male,Married,BA,Sales,Sales Manager,2024-12-27,79473.0,"50441,57956,67997,74211",4.0,5.0,5,Close,No,0,5.5606969713345675,2021-04-26,25,MGR_071,Active,0
EMP_9699,29.0,Female,single,MS,Operations,Operations Manager,2015-12-01,83937.0,"67789,74568",2.0,2.0,3,1,No,3,1.4368803943511972,2024-04-14,16,MGR_006,Terminated,1
EMP_1918,30.0,female,married,MS,HR,HR Specialist,"March 06, 2015",55962.0,48590,1.0,,2,11,No,50,2.3679452673915242,2017-05-20,0,MGR_143,Active,0
EMP_1206,35.0,M,Married,Bachelor,Finance,Accountant,27-02-2021,52099.0,"36534,41356,45281,49231",5.0,3.0,1,10,N,1,1.5147484788319048,2022-12-02,13,MGR_006,Active,0
EMP_0271,46.0,MALE,M,BS,Human Resources,HR Manager,26-02-2024,74693.0,,2.0,3.0,2,1,TRUE,2,3.17905184457476,2022-04-30,38,MGR_080,Active,0
EMP_0314,41.0,male,Married,Master,Marketing,Marketing Manager,2014-01-20,89377.0,81962,3.0,4.0,3,8,Yes,4,1.380135500154595,2021-09-05,10,MGR_112,Active,0
EMP_0123,46.0,F,M,Master,Operations,Operations Analyst,17-10-2015,62666.0,"43980,46398,52147,56957",1.0,,4,11,No,1,3.8745228029424927,2017-04-15,38,MGR_079,Resigned,1
EMP_0357,34.0,M,Single,PhD,R&D,R&D Manager,2013-10-26,123350.0,"103710,114081",3.0,5.0,4,7,Yes,5,2.4778171891115677,2024-02-08,0,MGR_085,Active,0
EMP_0934,18.0,Female,Married,Bachelor,IT,IT Specialist,02/03/2022,94367.0,82350,3.0,5.0,4,26,No,2,0.7347270629028904,2016-05-24,12,MGR_008,Terminated,1
EMP_1908,25.0,Male,Married,Bachelors,Sales,Sr. Sales Rep,06/16/2016,86158.0,77378,3.0,3.0,2,25,Yes,2,,2022-07-24,7,MGR_071,Active,0
EMP_1373,24.0,female,Single,High School,IT,IT Specialist,"March 01, 2022",61259.0,"37024,42662,46128,52719",5.0,4.0,2,5,Yes,1,1.9348621454018575,2016-05-27,41,MGR_093,Active,0
EMP_1279,36.0,Male,single,PhD,Sales,Sales Representative,2023-02-10,46840.0,42256,3.0,2.0,4,1,No,4,4.44247403210702,2022-12-08,8,MGR_051,Active,0
EMP_1205,35.0,male,M,Bachelor,Operations,Ops Analyst,"May 04, 2024",60147.0,,4.0,3.0,4,50,No,2,0.2311371148470458,2023-09-13,85,MGR_094,Active,0
EMP_0863,47.0,Male,married,Bachelors,Engineering,Jr. Software Engineer,2011-01-21,63305.0,"46900,54325,58015",4.0,4.0,Low,34,N,2,1.4285756899066688,2016-10-10,21,MGR_188,Active,0
EMP_1498,44.0,male,married,Bachelors,sales,Sales Rep,2023-02-22,47623.0,,3.0,2.0,5,3,Yes,1,1.3935386125489326,,16,,Active,0
EMP_0456,28.0,M,M,Masters,HR,HR Manager,29-12-2012,54882.0,"40692,42983,49093",2.0,4.0,3,4,N,3,5.259610347444501,2025-01-09,30,MGR_191,Terminated,1
EMP_1674,27.0,female,single,High School,HR,HR Manager,07/29/2023,79000.0,74410,3.0,,2,7,Yes,2,,2019-06-14,23,MGR_028,Active,0
EMP_9424,29.0,F,married,Bachelor,sales,Account Manager,08/22/2015,86572.0,,1.0,2.0,2,25,No,1,0.2647934714029067,2022-01-01,15,MGR_125,Active,0
EMP_1302,42.0,female,Single,Bachelor,Human Resources,HR Manager,"April 22, 2022",88591.0,"61762,68567,74501,79269",3.0,1.0,3,3,No,1,1.5038906515977686,2022-04-20,35,MGR_122,Terminated,1
EMP_0881,55.0,Male,Married,High School,Finance,Accountant,2013-08-05,48320.0,"39135,45346",2.0,3.0,4,7,No,1,4.058659358359119,2021-01-04,53,MGR_084,Active,0
EMP_0939,36.0,Male,Single,High School,HR,HR Manager,2018-03-06,66017.0,,3.0,4.0,3,5,Yes,1,2.3485521661704456,2020-06-01,19,MGR_022,Active,0
EMP_0949,34.0,Female,M,Master,Marketing,Marketing Manager,2017-10-01,68521.0,61899,,4.0,3,1,No,3,0.22176337100064367,2017-07-29,20,MGR_178,Terminated,1
EMP_0754,43.0,male,single,MA,Engineering ,Software Engineer,06/09/2016,73778.0,67214,1.0,5.0,Medium,2,No,1,0.24735091283269625,2025-04-21,0,MGR_118,Active,0
EMP_1475,28.0,F,Married,High School,Finance,Financial Analyst,"December 28, 2010",72366.0,66058,4.0,4.0,3,2,No,6,7.500411091120392,2024-01-20,35,MGR_058,Active,0
EMP_1696,50.0,Male,M,Bachelor,Sales,Sales Manager,"February 02, 2020",72503.0,67891,4.0,4.0,4,4,Yes,3,0.2647361868745155,2021-05-26,14,MGR_180,Active,0
EMP_1868,44.0,Female,Married,BS,Customer Service,Support Specialist,06/25/2018,39161.0,34669,3.0,4.0,3,10,No,1,0.22681337691608777,2023-11-27,6,MGR_176,Active,0
EMP_1290,18.0,F,Married,Bachelors,Human Resources,HR Manager,07/25/2017,71650.0,"54008,59068,65707",2.0,3.0,Very Low,10,No,1,1.4283392863013742,2018-10-11,3,,Active,0
EMP_1921,19.0,female,single,High School,Customer Service,Support Specialist,21-09-2011,39705.0,,4.0,3.0,2,7,No,3,0.8551386984112933,2021-06-18,20,,Active,0
EMP_1229,42.0,M,single,Master,Operations,Operations Analyst,"September 17, 2013",66570.0,"44601,47715,54772,60569",1.0,3.0,3,21,No,2,,2023-06-02,10,MGR_120,Active,0
EMP_1331,,male,Married,High School,Engineering,Jr. Software Engineer,2012-09-29,62401.0,"40301,46720,49904,53543",4.0,3.0,High,24,No,3,1.8570167898214842,2025-04-23,41,MGR_041,Active,0
EMP_0703,29.0,F,married,Masters,Finance,Finance Manager,05/17/2019,110613.0,"72689,84999,99544",3.0,2.0,4,13,No,4,0.15682517539069143,2022-04-27,5,MGR_049,Active,0
EMP_0099,35.0,Female,S,Master,Engineering,Senior Engineer,2024-04-02,116792.0,108418,3.0,3.0,Low,10,No,1,3.4411550624610276,2020-05-12,0,MGR_004,Active,0
EMP_1097,35.0,female,married,High School,sales,Sales Rep,2017-10-24,49256.0,"36499,39212,43459",2.0,3.0,3,20,No,1,6.2520768701502325,2020-12-28,7,MGR_184,Active,0
EMP_0627,27.0,female,S,MA,Engineering ,Senior Engineer,08-11-2013,117265.0,"95189,105877",3.0,3.0,3,7,Yes,2,0.7522875325136321,,12,,Active,0
EMP_0951,33.0,Male,Married,Master,Sales,Sales Manager,"January 18, 2024",79625.0,"61036,69694",2.0,5.0,3,3,No,2,0.48263720613161165,2022-06-25,16,MGR_155,Terminated,1
EMP_1618,28.0,Female,Divorced,Bachelor,HR,Recruiter,18-06-2021,,,3.0,2.0,4,7,No,1,1.8374372732516087,2017-06-23,15,,Active,0
EMP_0990,35.0,M,married,Bachelor,Finance,Accountant,27-11-2017,57915.0,"38328,43952,50510",3.0,1.0,High,5,FALSE,2,5.99332444463156,2015-12-04,69,,Resigned,1
EMP_1564,42.0,male,Married,Bachelor,Engineering,Jr. Software Engineer,06/18/2023,72699.0,"47017,49688,55407,63648",2.0,1.0,3,9,No,0,1.4257838630764645,2020-12-14,78,MGR_118,Active,0
EMP_0519,35.0,M,single,Bachelor,Sales,Sr. Sales Rep,"June 13, 2019",82514.0,"54776,64240,74844",3.0,5.0,Medium,45,No,4,6.069706116657219,2016-10-29,0,MGR_108,Active,0
EMP_1547,27.0,Male,Single,BS,Engineering,Software Engineer,06-10-2022,106179.0,"67057,72416,83389,93901",4.0,4.0,4,18,Yes,3,1.390074937541174,2021-07-13,6,,Active,0
EMP_0182,28.0,F,Married,Master,Sales,Sales Representative,2020/15/30,51307.0,"31079,34496,40429,45613",2.0,5.0,1,6,No,2,2.2023094040353604,2024-08-19,3,MGR_083,Active,0
EMP_0521,21.0,Male,married,Master,IT,System Admin,10/18/2012,70118.0,,5.0,2.0,3,30,No,1,0.7185429267019944,2021-02-08,37,MGR_119,Active,0
EMP_1974,36.0,MALE,married,Masters,Engineering,Engineering Manager,10/20/2023,154663.0,"115142,127841,142714",3.0,3.0,High,2,No,2,6.7911451248779455,2018-03-15,25,MGR_071,Terminated,1
EMP_0361,39.0,male,Single,Bachelor,Engineering,Engineering Manager,"March 21, 2010",123034.0,107437,1.0,2.0,4,13,No,1,0.06983284614562647,2015-08-27,13,,Active,0
EMP_0425,40.0,Male,Married,High School,Marketing,Marketing Specialist,"April 20, 2021",61068.0,"48321,51756,55398",,4.0,3,5,No,1,0.10570439810292523,2020-06-16,14,MGR_148,Terminated,1
EMP_1480,31.0,Female,Single,High School,Finance,Accountant,06/14/2017,52318.0,"35299,38277,42205,46017",5.0,4.0,4,Close,N,3,1.7447118032270912,2024-07-23,11,MGR_139,Active,0
EMP_1178,34.0,Female,married,Bachelor,Operations,Process Specialist,,69428.0,"55483,59196",4.0,4.0,5,32,Yes,1,0.44121057843933753,2016-06-26,5,MGR_118,Active,0
EMP_0559,38.0,MALE,Married,Bachelors,Sales,Sr. Sales Rep,16-05-2024,64652.0,61332,5.0,3.0,4,13,Y,4,-3.5703050815741353,,60,MGR_015,Active,0
EMP_1051,29.0,female,S,Bachelors,Sales,Sr. Sales Rep,07/07/2021,70994.0,,2.0,3.0,3,26,No,1,1.1960245704488701,2021-06-28,39,MGR_029,Resigned,1
EMP_0209,39.0,female,Married,Bachelors,Sales,Sales Rep,10/13/2014,50154.0,"30922,33078,38470,43901",2.0,4.0,2,1,No,2,0.6810474763042574,2023-03-16,3,MGR_058,Active,0
EMP_1002,42.0,F,D,Bachelor,sales,Sales Manager,19-03-2021,68315.0,,3.0,4.0,4,Near,No,2,2.3643423555940415,2023-10-17,2,MGR_144,Terminated,1
EMP_0528,35.0,F,Single,BS,Sales,Sales Rep,,63853.0,,5.0,2.0,3,11,No,2,0.7841068967636525,2021-07-25,9,MGR_148,Active,0
EMP_0869,40.0,Female,Single,Master,Sales,Sales Rep,"June 10, 2022",61613.0,"43697,47866,54800",3.0,3.0,3,31,TRUE,4,1.3577062814357053,2015-12-14,33,MGR_160,Active,0
EMP_1786,23.0,F,Single,Bachelor,sales,Sales Rep,"November 27, 2024",53399.0,46367,3.0,3.0,4,4,Yes,1,1.2825448880028993,2016-05-26,36,MGR_187,Terminated,1
EMP_1086,38.0,Male,S,Bachelors,sales,Account Manager,2017-02-01,65227.0,"41527,45740,52389,57946",2.0,0.0,4,18,No,1,1.390984369031656,2022-09-18,31,MGR_182,Active,0
